g0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	
g1570	-1.650749551914672	-2.3616313964535007	-2.3500663784224516	-1.6180389138678941	-3.788330859933425	-1.017124090427971	-2.304013311327646	-4.381931992378523	-2.484938851222103	-4.540617066584085	-0.8856009895540905	-3.5207851472837226	-0.923272046796859	-1.42909876753859	-1.339207062700376	-1.877836266959652	-1.6221212000046992	-1.3438772346385628	-1.9642611976772957	-0.8058838367553209	-0.531817096202635	-0.9017911202725442	-1.256438501099771	-1.3811789719437653	-1.9642611976772957	-0.860729601445903	-1.6465894622105597	-2.0588275670461456	-2.5118288976359793	-2.527907399132845	-2.2795122680363797	-1.9642611976772957	-1.8863803392897034	-0.7675578127164956	-1.5033188715231243	-3.1355289604944043	-3.115234865010099	-7.674662795454178	-1.3422283062948948	-1.327359231653834	-1.7657212929825954	-1.1795277279225802	-1.0868816504091223	-3.547344964899732	-1.4256097395347813	-3.369657398464508	-2.8774624469969714	-2.3111465681343066	-4.724916646681244	-1.5097840231975392	-1.9978202925420676	-0.9260180294422911	-2.296785874286468	-2.305246750784506	-1.3324049824936075	-1.9642611976772957	-3.9509844987444893	-1.6194123902392028	-0.7106683529770159	
g1571	-1.7304640930936341	-4.386723906322454	-2.3178299918955685	-0.8785389248645353	-2.5778272923098666	-1.7093538415776337	-2.3178299918955685	-1.3637164467776723	-3.4436139457601813	-2.4274556498339788	-1.1809204580643446	-0.6059359129948411	-1.3315867371483796	-2.6461392568341067	-2.275059908814593	-3.6501274902511764	-2.5180150113481634	-3.327552570819385	-2.3178299918955685	-3.0854171080919697	-1.0250096861222506	-2.83898690421755	-2.4975023751346264	-7.025378827843429	-2.3178299918955685	-4.249556080836422	-2.0878805619326632	-2.3178299918955685	-2.3178299918955685	-2.3178299918955685	-3.0739229608528205	-3.6640302109843126	-6.288343568331919	-2.872995436507348	-2.3458284580038824	-2.6992361098024933	-3.1382319800844276	-2.941653022819162	-3.5555754874375505	-4.964409870841327	-2.5713130153667563	-0.9422073341669408	-3.1395408928976627	-2.3178299918955685	-1.656076026853471	-1.8461894767121656	-4.774549341078107	-2.3178299918955685	-3.1940703400337447	-2.0562271689991634	-1.0473652512221545	-1.8858302345986613	-1.207787654154405	-3.426797676464798	-5.128852109863605	-6.136685689804323	-2.3178299918955685	-1.7264578525919347	-1.6050293603715413	
g1572	-2.4166671076087543	-4.0535487990603665	-0.5976030664110149	-4.557561555707487	-2.124628823981603	-2.2609054054646323	-3.0734296909016394	-2.7085907658652664	-4.308535872255218	-5.487025988415383	-2.3667120199845555	-3.6584504849812247	-2.7085907658652664	-1.9023622373631492	-3.4121468970903774	-3.3329606221645394	-2.7085907658652664	-3.280745928837025	-6.8175595033408865	-2.821758315289173	-2.3020056126147117	-2.7085907658652664	-2.7085907658652664	-2.7085907658652664	-2.6005466852018038	-4.067058357771071	-4.619479768527393	-2.7085907658652664	-2.7085907658652664	-1.478840688045771	-2.9121841659746566	-3.9286612790247935	-4.6991401468691425	-4.719976811926501	-2.9608559897729148	-2.123572245441177	-2.106305405736714	-8.24662713499007	-3.1513235838310423	-2.7085907658652664	-3.945933029231224	-1.5759249713545618	-5.132205990756082	-2.469170144344674	-2.4343794292807455	-1.9365578040270743	-3.3192064382494326	-2.7711062143727165	-3.5550327650954503	-3.709409512921517	-3.7355908800702107	-2.7574453218335573	-2.208300892323468	-4.612369239883049	-2.7085907658652664	-2.7085907658652664	-6.12516999115774	-2.7085907658652664	-3.1298723665643635	
g1573	-4.738709097695034	-1.182815552218433	-2.555341413388988	-2.7786895933972873	-3.7391530701781104	-2.866059260976711	-1.3121258968517189	-4.0729262229239875	-2.841425128741082	-2.8242595297600004	-1.7738219715245065	-1.7452680454686302	-2.2301549742344147	-3.386079372958842	-3.452843181716397	-2.762840548039461	-5.645169639972454	-3.55009490215033	-2.2305125969991138	-5.393131043624088	-1.5572634711123639	-3.5231575531868238	-2.86093230845857	-5.5426028085099555	-3.1964224601876348	-1.7300811550755884	-4.719385594467673	-2.762840548039461	-3.615465617501486	-2.762840548039461	-2.762840548039461	-4.354943155792164	-2.4726089667605016	-1.415891827649206	-5.00538841737476	-4.128282494276536	-2.6640652996011522	-2.424168779723407	-3.0836317835068745	-5.65413586073412	-3.2271380284095375	-1.357858519704635	-2.3012801112279884	-3.4490300173063897	-2.2520428377681467	-3.61288547291337	-2.762840548039461	-1.1978249849168818	-5.507176487294739	-3.714502610794792	-2.5863187059116965	-2.4403496091854127	-2.0994140800931205	-3.2484780066149352	-2.4456921021670595	-2.762840548039461	-3.0372955186365327	-2.729578703130402	-1.5337184895535823	
g1574	-4.297859165565008	-3.7609216965494863	-5.248431390533925	-4.476907620362119	-3.8006943936323663	-3.2748923289513674	-2.911066020676248	-2.1989747630912277	-3.278028509705227	-3.4411093737889105	-2.0542424920273725	-5.461605383554762	-4.253361836113685	-2.793336773451064	-3.8152103924116894	-3.968038000865503	-2.0735660720717366	-2.9517861386210877	-3.2368026147133855	-2.2135976831870017	-2.233449443465563	-1.8079169612402683	-4.3000435713357446	-4.203236142095557	-2.3630568370919356	-2.224802772658148	-3.6499699222820157	-4.330486059495692	-4.2109742626461335	-3.198016152253249	-2.669984276617845	-1.150070619637136	-3.24074451852744	-4.198260902854415	-3.991926026158643	-3.4634057601244868	-2.86754135320771	-2.1692863048669064	-2.06643944719308	-1.9151302285545226	-4.146151862463264	-2.4103338079512096	-3.169391922618313	-3.90540409787469	-2.284860544020976	-2.8779397674856098	-4.313283448910219	-4.050033210780716	-2.1930883331363504	-4.238035330457273	-1.8727460206355842	-2.9976398773358497	-2.4666399889386614	-3.311692253631173	-3.053146369536928	-1.8787373186175742	-3.3430937872555235	-5.486755482531443	-2.3993677207377937	
g1575	-3.636147582136874	-2.4231238224494125	-2.413147642074096	-3.0066169236012112	-3.0559653522844035	-3.0735012187173325	-1.859373145967226	-2.1920252644352205	-2.332077000745197	-1.8425578246420649	-4.112756629959113	-3.0559653522844035	-2.0506673527659096	-1.8538481535018536	-4.905193697044936	-2.3576820018193034	-2.2895703910224627	-1.9705971922380778	-3.403734896327393	-3.039035878093093	-7.004855617350392	-3.272802171948851	-2.13517401030418	-3.8118229694934924	-3.722239350223899	-1.8857982447311281	-3.48441590991928	-2.6122181959675705	-2.6059906363271694	-1.8491385437972148	-3.9865518901402774	-2.737359984713213	-1.1082542021935657	-2.3974481025283403	-2.664427641787202	-3.2654161116966787	-1.073866948513419	-0.7710791318417652	-2.149568597039222	-4.90184274098047	-3.888826905007264	-2.846488377876293	-4.400879453676078	-5.7111912614559515	-4.268168668896629	-4.828860577257725	-3.240242397301359	-1.7441723904113002	-2.996348577278721	-2.8845712044046032	-4.688286715100193	-4.508654116348541	-6.1313562159370765	-4.90400218264935	-4.911536399078113	-2.2474067496284373	-3.649214129447209	-3.5624744905723325	-2.687347353414542	
g1576	-4.784240403541828	-3.0268363015964215	-1.8955774520604047	-3.0268363015964215	-6.093674589878249	-5.482922586891598	-3.0268363015964215	-2.6753783127297504	-3.0268363015964215	-3.0268363015964215	-4.102023787261619	-4.7415417155898645	-2.545944908639929	-2.641423693735002	-6.903576207101842	-1.927260307780582	-3.728920516628319	-3.2311017575552627	-3.0677312775432126	-3.7537217607706346	-1.70575392263106	-3.9458829910374726	-3.085437966915471	-3.4613307333803642	-3.701362328024415	-3.0268363015964215	-4.899036342113102	-3.9928044985957962	-3.0268363015964215	-3.0268363015964215	-5.8586739436764725	-3.694166257073542	-2.7650131621329384	-3.0268363015964215	-3.7187055533299236	-5.302568056158032	-3.140676341528022	-3.3354997674737934	-3.0816504058929826	-3.7606262378802513	-2.8507718563720137	-4.372405405175768	-3.4409504317518858	-3.0268363015964215	-4.573418510986569	-3.6776495643811673	-3.467533787025155	-5.4970054937655375	-3.5477618269498046	-3.2623374639576364	-3.0268363015964215	-3.0741651956894205	-4.028292416364589	-3.320726493974233	-2.9421904933711094	-3.8676099272771323	-3.24580249577265	-3.745667189441956	-2.6448254563805005	
g1577	-7.710168744748771	-1.7086995153270192	-0.621111105838083	-4.760196276592237	-1.7086995153270192	-1.7086995153270192	-2.6244389288211654	-2.9540091328482005	-1.7086995153270192	-1.7086995153270192	-1.4158898069028854	-2.1102118635413034	-1.7086995153270192	-1.7715400116172926	-2.0856655732080682	-1.3528907212658416	-2.26810810154916	-1.7086995153270192	-1.7086995153270192	-1.3361944724317718	-1.7829439076136955	-4.429168718722599	-3.9097926080677348	-2.407769266823661	-1.0911964535184768	-2.2318520128748682	-1.7086995153270192	-1.7086995153270192	-1.4539978002483813	-1.5931890751020272	-0.9517052147715872	-1.5004464437062857	-1.5787448981185754	-3.3138619347570497	-0.35277580958856175	-1.7086995153270192	-0.9839752696959119	-1.6537035121744497	-1.7086995153270192	-1.136887514047314	-1.7086995153270192	-3.471872091029196	-1.7086995153270192	-1.920308209100944	-3.8997575405650076	-1.8589910714012636	-1.185317912060654	-2.0373974164379463	-3.1290143400133634	-2.5714239727351274	-4.312652593312488	-4.296122732705156	-2.0147385813983543	-3.2309933881318478	-1.0973607110950396	-2.3733497032653146	-2.031535961846482	-1.7086995153270192	-1.7086995153270192	
g1578	-2.4081597607297947	-2.530990330317185	-2.7991209230820817	-1.2581815928581324	-1.908104946255533	-1.3324302015072136	-1.5896588953859128	-4.869783935343733	-1.3942022722127188	-1.4588910208622472	-5.938179019089872	-0.8986000306513292	-0.738638110180925	-2.5274831149851433	-1.1283014166457324	-0.6796701420092186	-2.6040088014646097	-1.6650135816898053	-3.976727044443247	-0.7765527360148035	-4.353491392965174	-1.6487968537135733	-1.908104946255533	-2.4065448733924963	-1.786114005314659	-1.858605179663233	-1.5974902132210322	-1.908104946255533	-0.9438188176958908	-5.013422759357102	-2.1666578609535088	-3.5327898123076515	-2.084346021787708	-0.298190150431773	-3.082016717403841	-2.3452785149062345	-2.744883633879948	-0.965888545688191	-0.32252693759779005	-5.147557472513832	-3.084584652169915	-1.939531978096463	-2.154082071527656	-2.0565367910760495	-2.8299313774004182	-5.6334395609069166	-3.967444338673223	-1.908104946255533	-1.6805207931465382	-1.795934425543336	-1.2731349542687347	-1.908104946255533	-1.908104946255533	-1.908104946255533	-3.290038193999819	-1.908104946255533	-1.908104946255533	-1.908104946255533	-1.908104946255533	
g1579	-3.5437264668071267	-2.46333433325878	-7.22969064231322	-2.4160781680889616	-4.06627581538091	-1.2606634104030867	-2.6051741949500538	-2.794573947805226	-3.900761933116822	-2.4160781680889616	-2.2322042598653002	-3.137089241222315	-0.6867053818803418	-2.1288181346569126	-2.669827743176681	-2.428332171465311	-1.6687603874068353	-2.462197446750448	-3.4812803689882346	-1.3320515755740012	-2.313046179900305	-2.133033047879868	-3.182747178261013	-1.5442243397602642	-2.4160781680889616	-3.0315154874320305	-2.7342951574837895	-2.4160781680889616	-3.2666731411507692	-2.4160781680889616	-7.877127047012613	-1.7523446500700408	-2.4160781680889616	-1.8841949899191133	-2.7917974081303325	-3.673665149585258	-3.6569283434884476	-3.6804458996394773	-2.3837100632657573	-1.9461257290617007	-1.8215543258310976	-2.833353248283471	-1.7306389831955828	-1.129812391757473	-3.5621640052578565	-2.699225103373498	-5.477719224037634	-2.082481169945988	-2.4160781680889616	-2.1785486429146856	-2.325833342198203	-2.4160781680889616	-2.5221113343863006	-4.535375223589534	-2.7143113421289953	-3.475548787070062	-2.4160781680889616	-2.6589991215585513	-2.8575944046574233	
g1580	-2.03466526329384	-2.03466526329384	-3.0670922121015995	-2.03466526329384	-1.7367443978845518	-1.9328239007368995	-4.4743918025263865	-2.03466526329384	-2.03466526329384	-2.9372814343123776	-2.9756235787526677	-7.7146105656919906	-0.8872838559263161	-1.845302738170593	-0.5569132367231311	-1.7582671837823232	-2.7555415519259787	-1.0542844358009789	-2.03466526329384	-2.009100307864398	-1.4960895627916722	-1.3538520925153663	-3.659937762007812	-2.03466526329384	-2.03466526329384	-2.03466526329384	-3.653562035355782	-2.37456864857464	-1.5213573998951846	-2.03466526329384	-2.94634923121994	-2.5319818818304247	-4.794946995922942	-3.766080534561215	-0.9584962626387611	-2.03466526329384	-2.03466526329384	-2.03466526329384	-1.0073330689349889	-3.3641647880229244	-0.7967011008809891	-2.6753910356808723	-2.1465056916425196	-1.8756242171410873	-1.5113574883479473	-6.020054863902974	-2.6558805289393512	-2.23854450717728	-2.8951910187616754	-2.821778715821437	-5.586808021970118	-1.6918674948319672	-4.302459592160703	-2.03466526329384	-2.3664962498318554	-7.924649964312003	-2.03466526329384	-1.837608504109209	-1.5643500723527286	
g1581	-1.6816449765646881	-2.9333527882889348	-2.5958066658166015	-4.499713046066693	-3.781871059189187	-3.8786015231635993	-2.8868009311585032	-1.7574962683330082	-2.7583115352168006	-3.5659167891775048	-1.2151576829887465	-1.9747840572098274	-1.5229319965552994	-4.514180813137136	-4.154751484221389	-5.047392561115143	-2.2724227843601876	-4.092288494443945	-2.6019649115766654	-3.235551927290425	-1.100159258656501	-1.5292268047664754	-1.6037177335946675	-2.5633064242883385	-6.801224853077475	-1.2173062793522624	-3.066149424233118	-1.6877168863864251	-7.672093041014832	0.04831989860361071	-1.8816039034286136	-3.0468704239494118	-2.197588838037994	-4.301930200383033	-2.475671486577939	-2.793696862069154	-2.5958066658166015	-2.5958066658166015	-2.887400348301	-2.5958066658166015	-2.496029134792207	-2.0470879804381235	-0.6277452055542068	-6.983290778843157	-2.1925131804253093	-1.7148558616715206	-3.9012355087572077	-1.962383429510138	-3.902134664311953	-2.45336779203023	-2.75644789904922	-1.6188235210143125	-0.7142924099314423	-3.5278352190453726	-1.9420964548579043	-3.7545987756443773	-2.6237891505831605	-1.8115028567334825	-0.970084960414858	
g1582	-1.8427265860228497	-3.8180787016561144	-0.35626938786685247	-1.8427265860228497	-4.19649123149381	-1.8427265860228497	-6.202266477355179	-1.8427265860228497	-4.147531903740189	-1.606566225885467	-2.342019824087931	-1.8427265860228497	-2.5532144378568775	-0.40173008811678695	-2.4092245849568004	-1.5926712844656303	-2.0464740004260404	-2.4622753778444433	-4.3562568296108	-1.8427265860228497	-2.1405710669020737	-1.7348800035541245	-3.615467385730059	-1.8427265860228497	-1.8427265860228497	-2.5712615683268867	-4.18416753201113	-1.8427265860228497	-1.8427265860228497	-1.8427265860228497	-2.556949686901134	-1.1128085373206724	-1.9848762016697532	-2.484485343114522	-2.0389071772750103	-1.3638018422380613	0.3586775713152304	-3.0779422406674466	-1.8427265860228497	-3.2917837021444467	-1.8427265860228497	-3.1415554868501854	-2.411425668648564	-2.474380096623378	-1.8427265860228497	-3.4173877353848976	-3.2717816732740252	0.13249787886486436	-5.435601148482695	-3.6121980996928076	-1.8427265860228497	-1.8427265860228497	-1.6346585294464508	-2.1109096694712894	-1.9540818010125354	-2.325005742781685	-6.193402403039347	-0.5806833276021628	-1.8427265860228497	
g1583	-1.9913299571771972	-2.8664870005468606	-2.3165652306669937	-3.2767970767318024	-4.5881256036454525	-3.016747310945138	-2.7507665614316936	-2.8306190487875162	-5.530260337658162	-3.979113253135682	-0.8460458486080128	-2.7481586686802086	-1.9330511540903008	-1.939157385156156	-2.5083605330590126	-2.1798068915362765	-2.2757229850886187	-3.6073862733321476	-2.800192127344925	-1.6044260461883484	-3.147593186401739	-2.8372631973357585	-1.677821181061883	-2.8843189839440107	-2.7507665614316936	-2.897754787886924	-3.201453565136406	-2.394685309261817	-4.4940391407050315	-3.119817595840036	-2.402315887245676	-1.260343875576833	-1.597575760193319	-3.47100918013679	-2.3145611648982785	-4.704112301732574	-1.6551647536955414	-4.427960288351224	-2.803541304528283	-1.8605817012510157	-2.5079955927416426	-2.5189945332923886	-5.212483157485225	-3.2439935072113606	-2.1265540369499942	-3.6137899317969806	-2.7507665614316936	-5.530599934000216	-3.186918443703305	-2.7553168794919545	-2.7583886693858943	-1.7835269258163018	-2.5805924475574886	-3.897203657912353	-2.7012676682678376	-3.5188855183883296	-5.161082902315847	-1.2897774456542075	-1.9175899749367022	
g1584	-1.8337216068077027	-2.03453898478798	-2.03453898478798	-2.03453898478798	-5.088251056562876	-2.204126682311131	-2.03453898478798	-3.057187509212613	-2.03453898478798	-2.03453898478798	-0.6178706421784188	-2.2033557349442168	-3.339237095904904	-3.830647573556306	-3.1397824726224357	-2.722943635578625	-2.854241690941234	-1.7857508297454863	-2.9758051611749448	-1.881874207638752	-2.3859931846204776	-1.975487406932699	-0.944137999551092	-4.088847482852645	-2.03453898478798	-2.03453898478798	-1.9824543104262293	-1.9467996711212678	-2.03453898478798	-2.03453898478798	-5.96171441715657	-7.351201638859716	-3.0575117683706643	-2.03453898478798	-2.5986316668496108	-2.03453898478798	-1.5965272059091684	-1.8257521140482484	-1.7988328948099181	-2.03453898478798	-1.8506990063892303	-2.03453898478798	-2.530639114434196	-2.03453898478798	-2.4781693127448494	-3.6961844230283476	-5.823003275968143	-3.522694868418866	-2.4619823930624376	-1.4638675049877146	-1.8582114840711488	-1.6320385567293565	-2.096548267994349	-4.474081877683931	-2.0338235402600526	-2.03453898478798	-6.9437236874086254	-1.0805454981661609	-1.0428996304554705	
