,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20
g4063,5.699660680036918586e-02,5.890077795626178642e-02,5.620647115521620885e-02,4.428815082607331227e-02,7.604266358098192569e-02,6.874917326345827973e-02,5.821653421372983278e-02,5.909813826047865398e-02,5.179123555777689208e-02,3.882202926261403564e-02,5.180929634075465140e-02,5.349621359555307987e-02,8.919758596946718299e-02,5.062439156842962751e-02,8.840912045298938982e-02,6.230570917013819598e-02,5.707003638323521894e-02,3.449791460898925244e-02,3.847691233684651102e-02,6.429881499894128660e-02
g4064,2.927239733873984728e-02,3.849550778876879853e-02,3.705537860441519837e-02,3.049416556802683406e-02,4.833597950743173666e-02,4.085468932363243988e-02,3.159204761971828174e-02,4.255134645193098947e-02,3.544682522863386309e-02,2.534253677191837528e-02,2.650193517262191406e-02,3.278988734597222676e-02,4.601685741653612632e-02,2.945507531273001273e-02,4.931908733015341606e-02,4.168435348562556098e-02,3.206128477542694727e-02,1.937061594998214925e-02,2.591884615222535618e-02,3.713456584508229019e-02
g4065,4.906156237186738017e-02,5.583480242397686338e-02,5.578130450933715956e-02,5.002581965907291345e-02,8.189314195823758913e-02,7.043053928454805213e-02,4.781103556494792350e-02,8.456663556743374000e-02,6.829357909576372343e-02,3.932400876072877222e-02,4.141439832080012068e-02,5.599186129075785223e-02,7.834180911298366246e-02,4.904282245778152083e-02,7.945392379631524560e-02,7.226989044219010727e-02,5.804284336402421723e-02,3.224172640144119112e-02,5.004768653947584689e-02,5.780971968157706115e-02
g4066,1.019726151535742531e-01,1.358249230148192987e-01,1.277053585896704702e-01,1.300462917800704610e-01,1.772919029309807382e-01,1.452540858103866517e-01,1.165815913974746071e-01,1.781250259859856744e-01,1.436073276359033646e-01,1.028319713289394810e-01,8.683315222918740195e-02,1.203089335796719284e-01,1.512320976688678320e-01,1.045008929739088821e-01,1.564151704690207034e-01,1.708076074046894210e-01,1.091467710120730406e-01,6.854276906720903340e-02,1.033214844874894983e-01,1.224596896497850418e-01
g4067,2.979432642044959473e-02,4.070877301858451258e-02,3.539527110987813335e-02,3.639577754118622499e-02,4.433330357499766505e-02,3.620184226447226150e-02,3.835025583562705342e-02,3.500367721418868455e-02,2.995598684530182895e-02,3.058814088887075802e-02,2.616356437506021926e-02,3.058385720567752264e-02,4.100891269298524017e-02,2.827352839677917465e-02,4.217121315531343478e-02,4.387412650160555511e-02,2.478574607708844413e-02,1.902380960020901013e-02,2.182177376298865407e-02,3.471092010460084809e-02
g4068,4.086382156353961237e-02,5.983670171138105037e-02,5.462946221540819491e-02,4.860816396632798575e-02,6.886250943875063535e-02,5.630075914446008162e-02,4.841380464231938296e-02,6.001172890056540726e-02,4.991668715156022396e-02,3.998799366362355834e-02,3.355548491779389991e-02,4.652794862410039589e-02,6.049895511580229146e-02,4.240457038539445500e-02,6.654214680967757145e-02,6.309485247663801366e-02,4.052836694077308066e-02,2.768316814261523318e-02,3.810879680829504929e-02,5.215592324513007583e-02
g4069,4.799674601183676753e-02,4.831168214733746330e-02,4.108116032647703142e-02,3.847946518670007643e-02,5.667442956380859542e-02,5.133658437324124801e-02,5.244804678972362494e-02,4.293547984328576622e-02,3.836963338387256589e-02,3.310185010449008536e-02,3.503485737015783752e-02,4.096378700176139809e-02,6.872038112093190043e-02,4.132290535958130923e-02,6.521069245211019716e-02,5.116708391273116358e-02,3.907684324782845914e-02,2.841886968964415713e-02,3.267805924146635621e-02,4.851854598281150205e-02
g4070,6.357643343706607941e-02,6.802690608442460429e-02,5.659111223870742780e-02,6.244644487890833873e-02,8.045785660674360795e-02,6.997195750793550051e-02,7.334090398772678820e-02,6.950934412785896022e-02,5.947132892071173293e-02,5.134476317721176075e-02,4.404882583513705652e-02,5.765888926564265854e-02,8.702283787465998899e-02,5.639009985318765156e-02,8.139752629807392448e-02,7.985429954103619166e-02,5.037720060586584059e-02,3.850329218428443639e-02,4.916767251187895843e-02,6.298368461824191411e-02
g4071,1.048642636541931988e-01,8.340748147858596806e-02,5.885725618632212108e-02,1.029247041627264214e-01,9.876857600018011663e-02,8.977317835538897728e-02,1.298968855546472345e-01,7.961853678350644392e-02,7.133033032182022060e-02,8.554517120808453889e-02,7.589444592287919455e-02,7.643184730504855307e-02,1.282798316367077807e-01,7.764051733217811058e-02,9.546592251047078537e-02,1.190476833458188333e-01,6.148669812022518333e-02,5.659025212519243342e-02,5.641945845670762877e-02,7.923977083449094960e-02
g4072,3.370231740533698173e-02,3.408977512395174048e-02,3.151758819017501378e-02,2.532309805209920911e-02,4.435644871802163491e-02,4.028677510375559823e-02,3.340298332615829896e-02,3.741284632622415840e-02,3.225295417210131271e-02,2.145504040084634384e-02,2.566390905254530702e-02,3.139137699415005950e-02,5.187155171092527189e-02,3.049410487535985162e-02,5.111819324056054992e-02,3.688426642093304425e-02,3.284157652907414293e-02,2.059722763449288452e-02,2.643815613113639079e-02,3.654862925098345539e-02
g4073,3.595563161661195772e-02,4.842012487761556544e-02,5.686409634588872331e-02,4.865258285793948312e-02,7.214465323938670793e-02,5.957780058060548056e-02,4.147158317109593539e-02,5.948942117913619265e-02,4.908831763940598586e-02,4.272355762809940116e-02,6.612605053394093879e-02,4.744576842155337482e-02,6.468347001791416306e-02,3.421145665535864355e-02,6.823620843072088216e-02,6.135913272353452075e-02,5.357184750809261542e-02,2.328877590377637780e-02,1.701395058702975110e-02,5.431379155651810259e-02
g4074,4.600445145056092366e-02,3.238338245828871476e-02,3.059303803632717339e-02,4.363665734497694515e-02,5.363347632619261396e-02,4.929684417310124106e-02,4.995153873665790500e-02,5.042601900853313501e-02,4.252648888758930185e-02,3.616530383745917426e-02,4.705971852836983438e-02,3.954910024409933472e-02,6.607588494417945824e-02,3.479306399016281193e-02,5.218592928438873374e-02,5.539942714740356267e-02,4.228136062427145098e-02,2.520658246470675393e-02,2.528075955171452463e-02,3.998156128926741437e-02
g4075,1.664345837509594861e-01,1.449432898627151245e-01,1.164488710582852748e-01,1.649344407562551296e-01,1.886348097909263666e-01,1.681562006746752380e-01,1.932439341896762253e-01,1.727228164929565934e-01,1.471226728854668764e-01,1.342544002211069620e-01,1.237380564886341322e-01,1.395572988064492370e-01,2.198168907203494338e-01,1.345762594609461738e-01,1.810455201529733160e-01,2.046766070077248867e-01,1.244013322264647392e-01,9.493355434220271394e-02,1.132263825160114146e-01,1.425886346209100097e-01
g4076,3.683105576605402026e-02,4.478383500654974092e-02,3.983385786897128411e-02,3.754236428946902682e-02,5.157874011310613349e-02,4.401741522094133885e-02,4.319718823327679813e-02,4.048096840539006092e-02,3.503703422318833749e-02,3.192217278070402092e-02,3.156159540578047651e-02,3.597441724415792463e-02,5.321687225249469022e-02,3.393285060821566584e-02,5.363792807607163649e-02,4.773771322263963002e-02,3.256449334400592088e-02,2.295077357286170669e-02,2.641582501676907266e-02,4.177800322771209329e-02
g4077,1.105985383700445190e-01,1.220362184527824523e-01,1.045434969321758223e-01,1.163563773302396936e-01,1.401432267318151736e-01,1.204101407157021908e-01,1.358325610781081216e-01,1.060692388890970284e-01,9.328969883456576795e-02,9.931390711135434923e-02,9.910641640256961926e-02,9.996663860892493481e-02,1.518581313951994916e-01,9.444992906072442740e-02,1.415807105206661753e-01,1.403455981324410462e-01,8.744320704377574194e-02,6.563427944359016830e-02,6.630332108763956067e-02,1.140871150649081234e-01
g4078,1.544445914995758451e-01,1.313846914374532382e-01,1.012219461300089690e-01,1.491170593180855541e-01,1.608184291531721266e-01,1.449588556399384887e-01,1.850672039534693447e-01,1.325049980509422631e-01,1.167591187433728167e-01,1.242053558290341364e-01,1.175659569929176362e-01,1.210267378994578646e-01,1.991268758750188439e-01,1.197747191422585400e-01,1.599272184605230185e-01,1.787823950889932678e-01,1.045749908432335173e-01,8.580102540227545205e-02,9.006574855904836419e-02,1.283724359631649714e-01
g4079,2.581895367825283102e-03,4.124331761794059435e-03,3.694570383987359589e-03,4.200469871935669577e-03,4.764172535988445145e-03,3.666818597587661720e-03,3.556193241759979251e-03,4.532842580220719161e-03,3.656251404411585068e-03,3.364456081642777652e-03,2.410198226136881904e-03,3.196332738076844947e-03,3.480989512976510533e-03,2.715036907333318386e-03,3.718842779191136941e-03,5.024863137611365951e-03,2.428866469528076152e-03,1.781075109209468528e-03,2.471192455987157414e-03,3.234674584396579188e-03
g4080,1.301350595782317376e-01,1.709528105596544445e-01,1.580222516730767635e-01,1.179644474273555260e-01,2.069668413240578209e-01,1.775224407008840488e-01,1.322883628827364322e-01,1.860003111376252183e-01,1.553681649398223341e-01,9.626339309904077823e-02,8.641163552812321236e-02,1.411880730407512607e-01,2.028554101411940702e-01,1.348334961990138303e-01,2.220752977627367952e-01,1.719348001824119454e-01,1.358528637794717553e-01,8.741662803053475150e-02,1.325242652907415997e-01,1.614664220290585872e-01
g4081,6.722650131785115613e-02,8.244104837745451497e-02,7.474654153976824367e-02,8.182218265997068252e-02,9.739582808949594217e-02,8.083820599686804276e-02,8.559541854216168311e-02,7.680565965808007489e-02,6.577103293592601041e-02,6.950959813734275405e-02,7.120069329436715111e-02,6.768893345025825403e-02,9.471329326479910327e-02,5.978474832985971460e-02,9.166586544486732269e-02,9.741250660021492924e-02,5.958141894452776560e-02,4.118572610727054550e-02,4.045243356094992138e-02,7.586700334009641167e-02
g4082,2.678913760230735436e-02,6.914174074740329912e-02,7.381031792045744666e-02,4.759639100702992009e-02,7.844843696903855412e-02,5.948602330796635973e-02,3.522737154049719599e-02,6.070475814793777070e-02,4.976007362554804581e-02,4.159691214528471459e-02,4.725299582877667826e-02,4.861821733232294523e-02,5.226268097969716947e-02,3.727231191891419715e-02,7.467132186418405648e-02,6.117480651093004651e-02,4.613262229954721849e-02,2.284091197349510591e-02,2.595617514051177382e-02,6.020526260308239896e-02
g4083,7.882499104053711236e-02,1.015383130115588700e-01,1.055700528134494443e-01,8.615140757956743500e-02,1.356148511556408143e-01,1.147006652326207354e-01,8.627576032365853742e-02,1.127329045614250680e-01,9.447811224656210705e-02,7.419558336311452007e-02,9.756168781076759999e-02,9.122392518460475941e-02,1.305738186465318085e-01,7.632639178831336635e-02,1.381999931558110517e-01,1.144367585550198907e-01,9.603309761919159859e-02,5.105859220155543887e-02,5.487093941835150673e-02,1.056420944203508294e-01
g4084,4.568090808072803460e-02,6.370309167389802407e-02,5.646401746521653026e-02,5.306477017182531508e-02,6.781263894492119138e-02,5.578074200075160832e-02,5.849481433942482766e-02,4.848330076512481768e-02,4.253110734990409036e-02,4.582369381400193398e-02,4.340873559552800576e-02,4.656694249649857842e-02,6.482593114819031055e-02,4.319412996612390782e-02,6.840313565042960287e-02,6.394236920025236914e-02,3.906153850537449901e-02,2.909966337053569718e-02,3.007955340909325773e-02,5.570556332559641055e-02
g4085,9.820279220031921663e-02,1.110699769220932775e-01,1.027574736831438074e-01,9.735921172048719874e-02,1.511493489810903090e-01,1.302915433288440450e-01,9.974293635302462768e-02,1.540336391235195834e-01,1.254968235694628453e-01,7.616679778308749205e-02,6.701157369990426438e-02,1.047691309976515328e-01,1.479301727604592220e-01,9.668116868071444103e-02,1.479365352581158144e-01,1.381446035048327636e-01,1.017507549299343506e-01,6.373528933700099708e-02,1.007369878079129449e-01,1.083682048530619502e-01
g4086,4.335889904302993314e-02,4.735802163410920279e-02,4.092136699102011388e-02,4.756807544859088105e-02,5.998482518119024887e-02,5.112305911869215180e-02,5.011617352327053104e-02,5.703117393449683853e-02,4.730881892142881073e-02,3.820960031294295955e-02,3.243908751081142627e-02,4.241878028927532213e-02,5.994132053823667677e-02,3.942885653367497745e-02,5.585664161982292070e-02,6.086086768054899815e-02,3.751603087875255566e-02,2.676369494473810479e-02,3.633441730645923379e-02,4.374813321330396632e-02
g4087,6.796118410869242399e-02,4.756236083737267611e-02,2.898300941499562522e-02,5.901237792249734021e-02,5.347717222481197796e-02,5.119486987228655944e-02,8.304342180207317792e-02,3.979022694173741520e-02,3.757089653468113910e-02,4.934794446262312506e-02,4.175058744435707070e-02,4.354202800531281614e-02,8.043630906027227079e-02,4.787443209165996583e-02,5.608279219839156643e-02,6.774441967305429302e-02,3.366066240689682271e-02,3.542588910062947211e-02,3.460387096223312142e-02,4.582139854944931173e-02
g4088,2.747940811616312456e-02,3.637085811261460411e-02,3.514980919412397792e-02,3.025980728510604262e-02,4.547267919253251273e-02,3.814650627441579234e-02,3.081133953095848907e-02,3.915130726442606068e-02,3.270167077956048080e-02,2.535864366626018954e-02,2.715505271133757809e-02,3.082941093985567052e-02,4.285113137245193105e-02,2.721367470621193635e-02,4.551191774420388497e-02,4.006977933716816820e-02,2.986762203725391168e-02,1.802626390113589230e-02,2.253566847525204780e-02,3.494059687315041046e-02
g4089,6.012576041199609034e-02,1.169514164503412806e-01,1.109952792835589563e-01,8.698418860742396230e-02,1.261570192082535624e-01,9.804308807428532835e-02,7.753132879555696411e-02,1.030505587961454694e-01,8.534797340577421343e-02,7.295700611723979212e-02,6.077090360819427384e-02,8.188245277063155303e-02,9.423295701082978759e-02,7.119149078843120537e-02,1.191402736251283567e-01,1.104018423633752188e-01,6.857296526868386644e-02,4.502123622931061830e-02,6.034802371412117256e-02,9.616553145590475693e-02
g4090,3.719236640122466214e-02,4.836320566546681993e-02,4.160118403387345204e-02,3.941608128790428933e-02,5.192709692427446150e-02,4.361251632341743567e-02,4.551285181245661587e-02,3.902450598588519393e-02,3.412467532008604809e-02,3.356383867679578470e-02,2.967388771541768638e-02,3.615503734864156105e-02,5.209409541452466458e-02,3.485326688971349812e-02,5.368227602036899915e-02,4.896929668032655447e-02,3.040589824020687934e-02,2.345327885496692466e-02,2.712189865821018273e-02,4.258869126708263175e-02
g4091,2.913678248231364731e-02,3.179299066798273177e-02,2.645493006545282175e-02,3.298878567356229585e-02,3.434898423469755213e-02,2.918255944346744360e-02,3.882312469318362214e-02,2.217927781354245287e-02,2.041156234913520107e-02,2.878706280214559515e-02,2.956699409481220592e-02,2.482559033441282884e-02,3.812846143886275407e-02,2.325599515923394006e-02,3.383327503717714624e-02,3.690252064271435511e-02,2.031074239310198121e-02,1.662123550975368180e-02,1.235447483553882286e-02,2.899935170066349904e-02
g4092,5.263037826696594090e-02,5.135246146293776653e-02,4.245507383150962100e-02,4.227921029148568044e-02,5.726923143451580211e-02,5.233296361802445423e-02,6.023457455563972079e-02,3.753249765923071662e-02,3.522653320254760800e-02,3.742254142643374609e-02,4.142794770717889152e-02,4.204461701154998260e-02,7.342471304688968914e-02,4.303617295183305436e-02,6.763401225871264189e-02,5.324337721934777751e-02,3.916274954334936220e-02,3.017146259470706443e-02,2.926424475583486867e-02,5.152832826257878335e-02
g4093,1.878847937965180681e-02,3.354222271788082771e-02,2.954894364415061592e-02,2.778414096163771968e-02,3.434646776958023839e-02,2.646577442601881491e-02,2.596646046885519449e-02,2.797907247831217178e-02,2.335436596240225357e-02,2.301340338334596433e-02,1.597637405913737013e-02,2.281754610057175683e-02,2.597010139336323326e-02,2.061967018789252065e-02,3.069918133425454318e-02,3.343036732057440980e-02,1.674419106174753619e-02,1.331961087480295139e-02,1.750566782640793420e-02,2.591128501471073875e-02
g4094,1.279736144616172022e-01,9.216963188931816264e-02,7.581989018044547890e-02,1.119157057282758744e-01,1.371107970860047931e-01,1.276032162190177954e-01,1.379916484645610508e-01,1.319457774079257906e-01,1.120602841999935317e-01,9.060048049574297158e-02,9.655424199032303090e-02,1.031495466695679375e-01,1.746459965343913345e-01,9.938519828006858736e-02,1.378329427914187777e-01,1.450980063544003440e-01,1.019436678461284607e-01,7.093230254112402322e-02,8.525018867592203120e-02,1.035008455279784884e-01
