,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20
g4045,9.761177937122314519e-02,4.593556308856051873e-02,6.602067478970743974e-02,9.644711520762194734e-02,7.228908348171994569e-02,6.624048055082021325e-02,7.000884919272450102e-02,6.137884998969967559e-02,7.249189655106824670e-02,5.171517393450996564e-02,4.542118842118147287e-02,5.304990730776169838e-02,9.491124899204456122e-02,8.712176892248041371e-02,6.588055642212536922e-02,7.977212544133545358e-02,4.629504658295580111e-02,3.142894048845816524e-02,4.794566868238369500e-02,9.330680811100229566e-02
g4046,5.392256477615721411e-02,3.253972080683899260e-02,2.887254428342187970e-02,4.752825185328225094e-02,5.654215568057576607e-02,4.533054608661527679e-02,4.586667167541101653e-02,3.798631938452719931e-02,3.678676435994092386e-02,3.021311871400619159e-02,2.867384140205967574e-02,3.138792206487163450e-02,5.642323746121790523e-02,2.978543884559200355e-02,3.665387794871476784e-02,6.183620569749207624e-02,3.061421911823212008e-02,1.864311071589697111e-02,3.493342357725728181e-02,4.672221625567776759e-02
g4047,4.668368867407877987e-02,2.434151019306233371e-02,3.010652636401263404e-02,4.875067070490084198e-02,4.196778157848239654e-02,3.684630011889163115e-02,3.311097221914693217e-02,3.148953518067374585e-02,3.537880919179603456e-02,2.576701197159193477e-02,2.484433463248871682e-02,2.749281245793638168e-02,4.831704217047481931e-02,3.426312799800000641e-02,2.920349429727052415e-02,5.009634676468714687e-02,2.742140275273779321e-02,1.759562754916179500e-02,2.827136465124172049e-02,4.265404947008891862e-02
g4048,1.495116749961169222e-01,7.243791913272948357e-02,1.037217358124191691e-01,1.483880444192846038e-01,1.182649870485674853e-01,1.049808076006293889e-01,1.085810912386473009e-01,9.986963603136159162e-02,1.121444897035708960e-01,8.186598830702432328e-02,7.202169909902478295e-02,8.239719114327943850e-02,1.493509559989429913e-01,1.297545088052608764e-01,9.733812838951538815e-02,1.308126153430053951e-01,7.369408438442716369e-02,5.166933604583689998e-02,7.712017172152299538e-02,1.417401780683591739e-01
g4049,2.416281909012808413e-02,1.170073774930364616e-02,1.675334902195491082e-02,2.455831477446921915e-02,1.584190560301198050e-02,1.608318672446604897e-02,1.533132699292826320e-02,1.526538475590057814e-02,1.903621007808847104e-02,1.277035429035228674e-02,1.150602275975125613e-02,1.467457272600203484e-02,2.355518426310574537e-02,2.208146678628331028e-02,1.669224342700474303e-02,1.958124662838824082e-02,1.247387403343275594e-02,6.991183242993680505e-03,1.143728629011099562e-02,2.314903393741155752e-02
g4050,8.880834068414938942e-02,6.173032639971243879e-02,6.724420203209199864e-02,6.852666620492402216e-02,8.307469627746688623e-02,6.828608768412978980e-02,6.915658792206094696e-02,8.630125408665452469e-02,7.165879461830446107e-02,5.919380620941381427e-02,4.861142691362193430e-02,6.515087139607132760e-02,1.017355623938297760e-01,6.040010152948135924e-02,5.943756447045905889e-02,9.372916707469061692e-02,5.100341904951802285e-02,2.677455080644057517e-02,4.936506143732789786e-02,7.800171021170806962e-02
g4051,2.163890139864181328e-01,1.051407416440416909e-01,1.648323189227757224e-01,2.190856318244898127e-01,1.650552100498976493e-01,1.490804882023420153e-01,1.491672046040292687e-01,1.560436144563255856e-01,1.707331957090608976e-01,1.234516859328285282e-01,1.061854199484042888e-01,1.250581327563526912e-01,2.214820805159419814e-01,1.989286371454017932e-01,1.355147395929121590e-01,1.876795305396743996e-01,1.091470720834775282e-01,7.719096090310281766e-02,1.086356857411493876e-01,2.071784148438309270e-01
g4052,7.748433345368907488e-02,3.442677672824474150e-02,5.278909433809487323e-02,7.954959027029394336e-02,6.063957080188502047e-02,5.368069352441877384e-02,5.679805282987633597e-02,4.768051062141775986e-02,5.670868469610196999e-02,4.087740937111158240e-02,3.627936379390064858e-02,3.922426669725190967e-02,7.541951895951497231e-02,6.960264560837432779e-02,4.985392574822983258e-02,6.544107543299915175e-02,3.643429740248004672e-02,2.796213225717502845e-02,3.968872180671265820e-02,7.440196114327347898e-02
g4053,9.719370127208930288e-02,6.379386732326858267e-02,6.055914231146126980e-02,7.623364878915214748e-02,1.119464422668583481e-01,8.265537510116216513e-02,9.032229018712108204e-02,8.428697419287040082e-02,6.715839106025216221e-02,6.115002118975937373e-02,5.285077990106586826e-02,5.769248380476860866e-02,1.085720704992993862e-01,5.264245294618784959e-02,6.246413019865319771e-02,1.144271991887383794e-01,5.281835113080965427e-02,3.667707589063837204e-02,6.346940048168236981e-02,8.318150262977391796e-02
g4054,1.156080591832395477e-01,6.584143916562790189e-02,7.576479658101836767e-02,1.126833569061742035e-01,9.507620629929941503e-02,8.789663366356945118e-02,7.843809497673392972e-02,8.285271778051442326e-02,9.072717301956377545e-02,6.518033396380926159e-02,6.108455454258968770e-02,7.621472719240014737e-02,1.203282596954267092e-01,8.516718821082459867e-02,7.798117968897920471e-02,1.180044578336682387e-01,6.860789242190964976e-02,3.605621823227881523e-02,6.522905561203946878e-02,1.050008527013184256e-01
g4055,1.585788529705663141e-02,1.033691938575546226e-02,1.086430655141190811e-02,1.141795541513928453e-02,1.191047695176605456e-02,1.069444300102436948e-02,1.217901634750988803e-02,1.319738842412199534e-02,1.217968052711153500e-02,9.546549021771617155e-03,7.587796390621287003e-03,1.111653388338219514e-02,1.654750013525115721e-02,1.214784115110133234e-02,1.223451484506488975e-02,1.299141773131202125e-02,7.731607888890413248e-03,3.205318336986467780e-03,7.216669233525946185e-03,1.436294187922421139e-02
g4056,6.969298256203373954e-02,3.538844916025113418e-02,5.055425317015860287e-02,6.264817607881538464e-02,4.486248903099229746e-02,4.332924712897267411e-02,4.876652583393615431e-02,4.837806031784550043e-02,5.377737757543811503e-02,3.844637555337213769e-02,3.119059690441853411e-02,4.174757684407616465e-02,6.818674954855695469e-02,6.610767809600695544e-02,5.006466893182759392e-02,4.911471441828828277e-02,3.106559102750247256e-02,1.806585418024266379e-02,2.938576982235122093e-02,6.712390636907616948e-02
g4057,4.610288242767440758e-02,2.687970947495438648e-02,3.122514888826860222e-02,3.515948358046021988e-02,4.614465396703845701e-02,3.408936854539391936e-02,4.302524616246628658e-02,3.779120505156936122e-02,3.133470016354711341e-02,2.806024686274354030e-02,2.203489212014864140e-02,2.435727419416820055e-02,4.871924744072382574e-02,3.360363702844724326e-02,3.072796909053879255e-02,4.259384490128508005e-02,1.967307488894998180e-02,1.607358528163030029e-02,2.502598767950284936e-02,4.179587687227883513e-02
g4058,2.829259064386704381e-01,1.576190232951770742e-01,1.937703180015221682e-01,2.634937091363621642e-01,2.596709189028410525e-01,2.158714289466202585e-01,2.193105195703624610e-01,2.154016296550324006e-01,2.118093600037883606e-01,1.657780952109816353e-01,1.460770383680418671e-01,1.673373494606355538e-01,2.988681401708205843e-01,2.113445952308565245e-01,1.809907577043209648e-01,2.860500467026453331e-01,1.513370347839217700e-01,1.016741469210176024e-01,1.617713281380469548e-01,2.580401710192608555e-01
g4059,1.187410794182747059e-01,6.817952058491365264e-02,8.660608872412570158e-02,9.643486785382263116e-02,9.910266022042366063e-02,8.172572976802401634e-02,9.606890659069879101e-02,9.648767720807331638e-02,8.863307746277450383e-02,7.156138848923401796e-02,5.655374060675102954e-02,7.100748120346633829e-02,1.241484955074575458e-01,9.810545769429337981e-02,8.144796903200531013e-02,1.001030906911874324e-01,5.402684159093078253e-02,3.594993181437853430e-02,5.775897128436476013e-02,1.101518889214757602e-01
g4060,9.353969905158887599e-02,5.854077002594908208e-02,5.233994868441090714e-02,8.285437046881752310e-02,8.565166188007934667e-02,7.532929756324537041e-02,7.043632044936726233e-02,6.671043834996755184e-02,6.891476312527598791e-02,5.230594355673852391e-02,4.999179091503251626e-02,6.228418961743750759e-02,9.754994886444827429e-02,5.561006265199980314e-02,6.709086727412845452e-02,1.023459506348534526e-01,5.628155542261647354e-02,2.665661940579407488e-02,5.642995922263471797e-02,8.158165663147019797e-02
g4061,3.219693849543879549e-02,1.727949776850295008e-02,1.763054946087496550e-02,2.949778551905533897e-02,2.714688234709899603e-02,2.399068372492473705e-02,2.496621273176421671e-02,1.944327162063440653e-02,2.237695742129777732e-02,1.660420047860326764e-02,1.554692887087883585e-02,1.823185697805430189e-02,3.132303183140331543e-02,2.277551416035104165e-02,2.334610792028809362e-02,3.019133168650976404e-02,1.652073566823947237e-02,9.317527408066099068e-03,1.775642971458438885e-02,2.928265868649780612e-02
g4062,1.033067280512404568e-01,6.317042977462859754e-02,6.024841658590006366e-02,9.280048260376093372e-02,9.242982332579827154e-02,8.170227671876589826e-02,7.684548209568976829e-02,7.390816277704680137e-02,7.686599704353810902e-02,5.793698945319600974e-02,5.468990494439631561e-02,6.804906529790984149e-02,1.075245469884058003e-01,6.529718682557916765e-02,7.320459925897783438e-02,1.101544836179982056e-01,6.106798717237785223e-02,3.003230709083304362e-02,6.096180574001598684e-02,9.109480651658305450e-02
g4063,7.903171387607577092e-02,4.740333246854476490e-02,4.865943428176032481e-02,6.688731082240528814e-02,6.075185114169898148e-02,5.648026116849629713e-02,5.754632476016817433e-02,5.623996252823318387e-02,5.948327474410688986e-02,4.390022858489341789e-02,3.884589247442707394e-02,5.248495746754418961e-02,7.986601155087449944e-02,5.791348570972359305e-02,5.936125341604528427e-02,7.110188529953097303e-02,4.204957657074191030e-02,1.869983677089925508e-02,4.007878455093772524e-02,7.157603737050038939e-02
g4064,9.295018625967488290e-02,4.690118010386748471e-02,5.454034376142335994e-02,9.363663339863803614e-02,5.568578850296296984e-02,6.261135946428450505e-02,5.563424310255580402e-02,5.026379010517346979e-02,7.188690801790247054e-02,4.511944367384296273e-02,4.401791907830208961e-02,5.985209460685576854e-02,8.676908118237078305e-02,7.811674253047154459e-02,7.076267077139559991e-02,7.583020605466433972e-02,5.105119206722394387e-02,2.066473819486211796e-02,4.416676362076486784e-02,8.751696086734313262e-02
g4065,5.047764406833576967e-02,3.332624825105954397e-02,4.818015323873460487e-02,3.847268920811536957e-02,4.351222137469134416e-02,3.455773189870920553e-02,3.879919184897619860e-02,5.570628880131525684e-02,4.354467140999906949e-02,3.658066871146362087e-02,2.652945702054195290e-02,3.631675650744659034e-02,5.967987098854907191e-02,4.493708110594411137e-02,3.068199355858531457e-02,4.552864397283668679e-02,2.523592606877259059e-02,1.707052811981803891e-02,2.385654630229620127e-02,4.670721073386019384e-02
g4066,2.327201895488384964e-01,1.274071814636623390e-01,1.029126509088608976e-01,2.380943635195663377e-01,2.182398584394188989e-01,1.967721695766028456e-01,1.709639978179710307e-01,1.224374976017419542e-01,1.602844418177862829e-01,1.129888896608632204e-01,1.241104774015575618e-01,1.367165678124703798e-01,2.276031623591681097e-01,1.286065836213670655e-01,1.649081993867406448e-01,2.691218799775315640e-01,1.457091818983806686e-01,7.441367858820639725e-02,1.533510351529746574e-01,2.035849395554271135e-01
g4067,6.094734063113580597e-02,3.065449870850680755e-02,4.391914056774787189e-02,6.361732188456206694e-02,5.390787261255745866e-02,4.632132788636752346e-02,4.357678525984817752e-02,4.410014740566813030e-02,4.716900561371753509e-02,3.500567065614571677e-02,3.189525974134308633e-02,3.488890737593961650e-02,6.395278533524934028e-02,4.961505645692868699e-02,3.630130985934004045e-02,6.208695814398366986e-02,3.379263698159239160e-02,2.436804910038459920e-02,3.523872069412969238e-02,5.681867590952931896e-02
g4068,6.802061035038740877e-02,4.450259614377656547e-02,3.789760742202431809e-02,5.765918267527599117e-02,6.711136671218873029e-02,5.649159413226836207e-02,5.408266202909244036e-02,5.153984645244362450e-02,4.940907800656225979e-02,3.931611280024849969e-02,3.707335502246548314e-02,4.545621324271817421e-02,7.262156850711973255e-02,3.698644883052024102e-02,4.823159204878539608e-02,7.794261661523133045e-02,4.119283168531781558e-02,2.022413351441264967e-02,4.265618763996359419e-02,5.832414519902542893e-02
g4069,6.688350174204917009e-02,3.535986358198481977e-02,5.214285495489686534e-02,6.453690965824550319e-02,5.929573250750487523e-02,4.900307365839981499e-02,5.032612794330202505e-02,5.419583339366256663e-02,5.226024768109547441e-02,4.074772002746503835e-02,3.432779852180455060e-02,3.893225256688368635e-02,7.185397401307666576e-02,5.674996355609414345e-02,3.987466809166887588e-02,6.442643695439558005e-02,3.448353556845726309e-02,2.618249605843301145e-02,3.645374574510875515e-02,6.259624776763919596e-02
g4070,8.993649305292342189e-02,5.667633457618861254e-02,5.882940464910708239e-02,7.989671632326365847e-02,8.807137439036788473e-02,7.313449237961947014e-02,6.970586898438628498e-02,7.349724347839782512e-02,6.843234758790195382e-02,5.454006633789804104e-02,4.945578701756059986e-02,5.942495976096812127e-02,9.851737366090830561e-02,5.669876180729292725e-02,5.890991583474135262e-02,1.014916110675468802e-01,5.369412579775414973e-02,3.064633693472306950e-02,5.524939037794188851e-02,7.889862513947476508e-02
g4071,1.083469677001134418e-01,4.984042928298941522e-02,6.511815752800695356e-02,1.114421769120633732e-01,8.598507292161847171e-02,7.809013629100962361e-02,7.878536225094426304e-02,6.054232432226688138e-02,7.730386865350977188e-02,5.438520630486090579e-02,5.149906209338465934e-02,5.632803173179620065e-02,1.034819206976781147e-01,8.873801491099217453e-02,7.320617197826395639e-02,9.693685436099007402e-02,5.432068779341386877e-02,3.644778574344591932e-02,5.834682240257486191e-02,1.020957895006189831e-01
g4072,4.221392504942181323e-02,2.215163522335019883e-02,2.632049769820535984e-02,3.621976587477395565e-02,3.592720006184310644e-02,2.971549771857605327e-02,3.521017627549843237e-02,2.836620361323786629e-02,2.904490266258531045e-02,2.302624374358556991e-02,1.937490562488142568e-02,2.224249588576455994e-02,4.160907914156240783e-02,3.327856364852101873e-02,2.975395684961566409e-02,3.567645167824372299e-02,1.857096399235329959e-02,1.298710972501603000e-02,2.154176817471070704e-02,3.917515597180204479e-02
g4073,9.848274857561151174e-02,4.607556882253153324e-02,7.624801690050657388e-02,9.642139514673352119e-02,8.730322471621798641e-02,6.945538906317313965e-02,7.872701469988439837e-02,7.395753157343007422e-02,7.295852460025335773e-02,5.785476249177145397e-02,4.736595270867625940e-02,4.871614093320414396e-02,1.020940511568477344e-01,8.962358728430690202e-02,5.763955345209050701e-02,8.684131325995644857e-02,4.411920033930564339e-02,4.099642664867626102e-02,5.176589277663891375e-02,9.433944223817064545e-02
g4074,5.977045993558043058e-02,2.674654009571184043e-02,4.232651696457442880e-02,6.579378928654683323e-02,4.085016399044139046e-02,4.098508945630877781e-02,3.673810128151527854e-02,3.637407458194466536e-02,4.747434922120870315e-02,3.127387867061911381e-02,2.921004548224198638e-02,3.465723139572145922e-02,5.847558078219415589e-02,5.562596179712268885e-02,3.857040458569965108e-02,5.140117461011864397e-02,3.203323700744691027e-02,2.023661519948741216e-02,3.004173613275876523e-02,5.770831105494851621e-02
g4075,1.304054458366904479e-01,7.068381035392080902e-02,1.316441637947158572e-01,1.182537146421483581e-01,9.909934314903172392e-02,8.238740524472672189e-02,9.200611534273676895e-02,1.313316030820886327e-01,1.141608885724790939e-01,9.002534557279164018e-02,6.508895000400703734e-02,8.368020932785787125e-02,1.478832024763916397e-01,1.384271107752384211e-01,7.306374855035464855e-02,1.032971261805854801e-01,6.021432276741952444e-02,5.017179724843518623e-02,5.670887032549989937e-02,1.273670754472753519e-01
g4076,4.678865787260177989e-02,2.542643188883022751e-02,2.700103836679560235e-02,4.484860369863163942e-02,3.948867197318607636e-02,3.559775653548674645e-02,3.429440716068825334e-02,2.951405703177318804e-02,3.402242111570537297e-02,2.470426995345908691e-02,2.360048311093646684e-02,2.796037991572116257e-02,4.660698527727802354e-02,3.311255606331007378e-02,3.280646563489642009e-02,4.633132638203531217e-02,2.592045130965132255e-02,1.427078096859616535e-02,2.658161100006425567e-02,4.245760789029310450e-02
